source_city,dest_city,source_lat,source_lon,dest_lat,dest_lon,distance,weight,priority,delivery_days,delay
Bangalore,Surat,12.9716,77.5946,21.1702,72.8311,1042.544441001257,20.62024539531986,low,5.93,1
Bangalore,Hyderabad,12.9716,77.5946,17.385,78.4867,499.9932408970139,28.870541774788084,medium,2.96,1
Hyderabad,Bangalore,17.385,78.4867,12.9716,77.5946,499.9932408970139,44.017322693599596,low,5.55,1
Delhi,Mumbai,28.7041,77.1025,19.076,72.8777,1153.2412912502036,5.146146890264747,low,4.82,1
Mumbai,Bangalore,19.076,72.8777,12.9716,77.5946,845.3183856559485,18.396692175944192,high,2.95,1
Pune,Surat,18.5204,73.8567,21.1702,72.8311,313.5586084722392,23.35174073448822,medium,3.44,1
Ahmedabad,Mumbai,23.0225,72.5714,19.076,72.8777,439.97982267462703,25.928762822899973,high,3.23,1
Kolkata,Delhi,22.5726,88.3639,28.7041,77.1025,1317.7536030396723,3.244537265881004,low,4.35,0
Hyderabad,Pune,17.385,78.4867,18.5204,73.8567,505.75412147804053,48.96956621376225,low,4.75,1
Jaipur,Hyderabad,26.9124,75.7873,17.385,78.4867,1095.1466068235527,45.67095641246697,low,6.01,1
Jaipur,Mumbai,26.9124,75.7873,19.076,72.8777,920.7423599427211,41.33083503481385,low,5.75,1
Hyderabad,Delhi,17.385,78.4867,28.7041,77.1025,1266.5306032844753,39.574499959557805,low,6.85,1
Delhi,Ahmedabad,28.7041,77.1025,23.0225,72.5714,777.4082807469657,17.979140734627162,low,4.65,1
Bangalore,Chennai,12.9716,77.5946,13.0827,80.2707,290.1720249530612,39.89115365077911,medium,4.15,1
Kolkata,Chennai,22.5726,88.3639,13.0827,80.2707,1358.3607154263375,29.779333118062667,low,6.25,1
Hyderabad,Surat,17.385,78.4867,21.1702,72.8311,727.5456673720201,35.30458276709055,medium,3.92,1
Delhi,Jaipur,28.7041,77.1025,26.9124,75.7873,237.5325023947467,34.10757531857266,low,3.18,1
Chennai,Pune,13.0827,80.2707,18.5204,73.8567,914.3646912012375,4.506804788807032,high,2.96,1
Delhi,Ahmedabad,28.7041,77.1025,23.0225,72.5714,777.4082807469657,22.945979601647625,low,4.66,1
Delhi,Hyderabad,28.7041,77.1025,17.385,78.4867,1266.5306032844753,42.016424096307546,medium,5.2,1
Surat,Hyderabad,21.1702,72.8311,17.385,78.4867,727.5456673720201,35.01534715192095,low,5.2,1
Hyderabad,Delhi,17.385,78.4867,28.7041,77.1025,1266.5306032844753,15.026601751999094,medium,4.59,1
Kolkata,Ahmedabad,22.5726,88.3639,23.0225,72.5714,1618.8555906737163,32.77977457567977,low,8.11,1
Chennai,Bangalore,13.0827,80.2707,12.9716,77.5946,290.1720249530612,20.22120334457964,low,2.72,1
Ahmedabad,Surat,23.0225,72.5714,21.1702,72.8311,207.69677867075882,49.44299787572667,medium,3.43,1
Ahmedabad,Surat,23.0225,72.5714,21.1702,72.8311,207.69677867075882,31.701835987293702,high,2.81,1
Bangalore,Chennai,12.9716,77.5946,13.0827,80.2707,290.1720249530612,13.701399482092706,high,2.73,1
Kolkata,Ahmedabad,22.5726,88.3639,23.0225,72.5714,1618.8555906737163,30.843318251252796,low,6.83,1
Pune,Hyderabad,18.5204,73.8567,17.385,78.4867,505.75412147804053,29.05080085284704,medium,3.88,1
Hyderabad,Ahmedabad,17.385,78.4867,23.0225,72.5714,879.4982034294342,44.47240702380474,medium,5.11,1
Chennai,Ahmedabad,13.0827,80.2707,23.0225,72.5714,1371.808916123536,39.98457129462031,low,7.01,1
Hyderabad,Surat,17.385,78.4867,21.1702,72.8311,727.5456673720201,24.37264916780098,low,4.17,1
Hyderabad,Kolkata,17.385,78.4867,22.5726,88.3639,1181.8821002123357,31.78598411366287,medium,5.24,1
Bangalore,Delhi,12.9716,77.5946,28.7041,77.1025,1750.1147624132104,19.186836361218145,low,7.33,1
Bangalore,Ahmedabad,12.9716,77.5946,23.0225,72.5714,1237.044697463011,45.00398807650049,low,7.54,1
Chennai,Jaipur,13.0827,80.2707,26.9124,75.7873,1607.0991969543372,27.426769503870858,low,6.8,1
Pune,Surat,18.5204,73.8567,21.1702,72.8311,313.5586084722392,19.453470474323762,low,3.55,1
Pune,Hyderabad,18.5204,73.8567,17.385,78.4867,505.75412147804053,45.354129942528004,low,5.12,1
Surat,Bangalore,21.1702,72.8311,12.9716,77.5946,1042.544441001257,47.4010622388314,medium,5.93,1
Jaipur,Delhi,26.9124,75.7873,28.7041,77.1025,237.5325023947467,3.858539465153501,low,2.4,1
Kolkata,Pune,22.5726,88.3639,18.5204,73.8567,1575.3760535945123,27.927296256358574,low,6.99,1
Chennai,Hyderabad,13.0827,80.2707,17.385,78.4867,515.2416343776234,19.482518339270065,high,2.69,1
Mumbai,Delhi,19.076,72.8777,28.7041,77.1025,1153.2412912502036,44.78645400700322,high,5.28,1
Bangalore,Pune,12.9716,77.5946,18.5204,73.8567,735.2269425849161,5.114688486063726,medium,3.04,1
Mumbai,Pune,19.076,72.8777,18.5204,73.8567,120.15230196919705,4.177027584151214,low,1.28,0
Pune,Chennai,18.5204,73.8567,13.0827,80.2707,914.3646912012375,42.996231137213265,high,3.9,1
Jaipur,Hyderabad,26.9124,75.7873,17.385,78.4867,1095.1466068235527,12.09211174916705,low,5.52,1
Pune,Ahmedabad,18.5204,73.8567,23.0225,72.5714,518.1260829397874,36.935775676492504,low,3.83,1
Hyderabad,Ahmedabad,17.385,78.4867,23.0225,72.5714,879.4982034294342,4.872865117844733,low,3.45,0
Pune,Surat,18.5204,73.8567,21.1702,72.8311,313.5586084722392,20.65368417026935,medium,2.66,1
Delhi,Ahmedabad,28.7041,77.1025,23.0225,72.5714,777.4082807469657,38.223452761045195,high,3.74,1
Ahmedabad,Pune,23.0225,72.5714,18.5204,73.8567,518.1260829397874,4.354385409379344,low,3.44,1
Jaipur,Pune,26.9124,75.7873,18.5204,73.8567,953.8706763236075,2.4793888980631875,low,4.69,1
Delhi,Hyderabad,28.7041,77.1025,17.385,78.4867,1266.5306032844753,42.26250809673686,high,4.69,1
Hyderabad,Delhi,17.385,78.4867,28.7041,77.1025,1266.5306032844753,13.384791487241662,medium,4.28,1
Chennai,Hyderabad,13.0827,80.2707,17.385,78.4867,515.2416343776234,5.464181991760511,high,1.55,0
Surat,Mumbai,21.1702,72.8311,19.076,72.8777,232.91522940116425,10.999314120286671,medium,2.28,1
Pune,Ahmedabad,18.5204,73.8567,23.0225,72.5714,518.1260829397874,43.178845390771706,medium,4.6,1
Surat,Pune,21.1702,72.8311,18.5204,73.8567,313.5586084722392,37.29880520653206,low,4.33,1
Kolkata,Chennai,22.5726,88.3639,13.0827,80.2707,1358.3607154263375,26.111413263904268,high,4.18,1
Chennai,Bangalore,13.0827,80.2707,12.9716,77.5946,290.1720249530612,11.457767874224446,high,2.21,1
Pune,Delhi,18.5204,73.8567,28.7041,77.1025,1179.4824279187978,6.00823904866099,low,4.29,0
Surat,Bangalore,21.1702,72.8311,12.9716,77.5946,1042.544441001257,36.672820755565404,low,6.36,1
Mumbai,Bangalore,19.076,72.8777,12.9716,77.5946,845.3183856559485,39.619053099033685,medium,4.6,1
Chennai,Surat,13.0827,80.2707,21.1702,72.8311,1196.78744215252,33.128338679574924,medium,4.33,1
Mumbai,Hyderabad,19.076,72.8777,17.385,78.4867,621.4628500760243,2.913271745398567,medium,1.81,0
Pune,Jaipur,18.5204,73.8567,26.9124,75.7873,953.8706763236075,8.705211765296115,low,3.63,0
Bangalore,Chennai,12.9716,77.5946,13.0827,80.2707,290.1720249530612,40.59150621764316,high,3.69,1
Delhi,Pune,28.7041,77.1025,18.5204,73.8567,1179.4824279187978,10.968175844309437,low,5.27,1
Delhi,Jaipur,28.7041,77.1025,26.9124,75.7873,237.5325023947467,13.006147808202348,low,2.16,0
Surat,Ahmedabad,21.1702,72.8311,23.0225,72.5714,207.69677867075882,46.16648381997086,medium,4.15,1
Chennai,Mumbai,13.0827,80.2707,19.076,72.8777,1033.0985122877407,9.409536595769518,high,2.42,0
Surat,Pune,21.1702,72.8311,18.5204,73.8567,313.5586084722392,37.52575744351189,low,3.81,1
Pune,Mumbai,18.5204,73.8567,19.076,72.8777,120.15230196919705,8.742861174919613,low,2.26,1
Mumbai,Chennai,19.076,72.8777,13.0827,80.2707,1033.0985122877407,18.728438777660454,high,2.83,1
Surat,Mumbai,21.1702,72.8311,19.076,72.8777,232.91522940116425,7.621775952255302,medium,1.9,1
Ahmedabad,Hyderabad,23.0225,72.5714,17.385,78.4867,879.4982034294342,27.330580500044128,medium,4.74,1
Mumbai,Bangalore,19.076,72.8777,12.9716,77.5946,845.3183856559485,41.1667332031831,medium,4.89,1
Chennai,Kolkata,13.0827,80.2707,22.5726,88.3639,1358.3607154263375,17.211690965630982,low,5.43,1
Jaipur,Ahmedabad,26.9124,75.7873,23.0225,72.5714,540.4679579970888,30.74434620767613,low,3.76,1
Chennai,Ahmedabad,13.0827,80.2707,23.0225,72.5714,1371.808916123536,6.8950897038424035,low,5.47,1
Mumbai,Hyderabad,19.076,72.8777,17.385,78.4867,621.4628500760243,34.782464887220456,low,5.0,1
Delhi,Kolkata,28.7041,77.1025,22.5726,88.3639,1317.7536030396723,48.84887769818604,low,7.5,1
Kolkata,Mumbai,22.5726,88.3639,19.076,72.8777,1654.839116799172,9.80387059841895,medium,4.16,0
Kolkata,Hyderabad,22.5726,88.3639,17.385,78.4867,1181.8821002123357,21.805710540606103,medium,3.65,1
Ahmedabad,Pune,23.0225,72.5714,18.5204,73.8567,518.1260829397874,8.011942817753937,medium,3.11,1
Chennai,Kolkata,13.0827,80.2707,22.5726,88.3639,1358.3607154263375,37.5426208081763,medium,4.79,1
Hyderabad,Mumbai,17.385,78.4867,19.076,72.8777,621.4628500760243,25.411250961021512,high,2.69,1
Hyderabad,Mumbai,17.385,78.4867,19.076,72.8777,621.4628500760243,10.095992255083685,low,3.65,1
Mumbai,Ahmedabad,19.076,72.8777,23.0225,72.5714,439.97982267462703,42.74187043659096,high,3.57,1
Chennai,Delhi,13.0827,80.2707,28.7041,77.1025,1767.651411147008,39.67922391770268,medium,5.58,1
Bangalore,Kolkata,12.9716,77.5946,22.5726,88.3639,1560.6966232595826,31.305284441518694,low,7.24,1
Bangalore,Delhi,12.9716,77.5946,28.7041,77.1025,1750.1147624132104,47.99001248775365,low,8.55,1
Mumbai,Hyderabad,19.076,72.8777,17.385,78.4867,621.4628500760243,22.80505051211717,low,4.04,1
Mumbai,Chennai,19.076,72.8777,13.0827,80.2707,1033.0985122877407,47.16384007988213,high,4.06,1
Mumbai,Surat,19.076,72.8777,21.1702,72.8311,232.91522940116425,43.85471511274768,medium,3.58,1
Chennai,Surat,13.0827,80.2707,21.1702,72.8311,1196.78744215252,31.263448966680922,low,5.71,1
Chennai,Pune,13.0827,80.2707,18.5204,73.8567,914.3646912012375,48.631663041207844,medium,4.67,1
Surat,Hyderabad,21.1702,72.8311,17.385,78.4867,727.5456673720201,20.058007661785453,medium,3.51,1
Kolkata,Jaipur,22.5726,88.3639,26.9124,75.7873,1357.7741901445263,27.885503173035296,low,7.11,1
Ahmedabad,Mumbai,23.0225,72.5714,19.076,72.8777,439.97982267462703,45.372559069459406,medium,3.96,1
Hyderabad,Pune,17.385,78.4867,18.5204,73.8567,505.75412147804053,40.20722351777367,medium,4.09,1
Delhi,Mumbai,28.7041,77.1025,19.076,72.8777,1153.2412912502036,4.289187908839213,low,4.38,0
Surat,Bangalore,21.1702,72.8311,12.9716,77.5946,1042.544441001257,5.084327268080575,medium,3.11,0
Chennai,Delhi,13.0827,80.2707,28.7041,77.1025,1767.651411147008,21.33247239247385,high,4.0,1
Hyderabad,Chennai,17.385,78.4867,13.0827,80.2707,515.2416343776234,44.32615766309485,low,4.21,1
Surat,Jaipur,21.1702,72.8311,26.9124,75.7873,705.4660945971135,43.20695112381159,medium,4.7,1
Pune,Surat,18.5204,73.8567,21.1702,72.8311,313.5586084722392,44.51626312479093,medium,4.7,1
Jaipur,Pune,26.9124,75.7873,18.5204,73.8567,953.8706763236075,42.49223360175069,low,5.86,1
Bangalore,Kolkata,12.9716,77.5946,22.5726,88.3639,1560.6966232595826,47.103828329387376,medium,6.42,1
Ahmedabad,Chennai,23.0225,72.5714,13.0827,80.2707,1371.808916123536,46.980096296972285,low,7.2,1
Bangalore,Pune,12.9716,77.5946,18.5204,73.8567,735.2269425849161,26.02069304922606,medium,4.23,1
Pune,Kolkata,18.5204,73.8567,22.5726,88.3639,1575.3760535945123,26.732661001468824,low,7.2,1
Chennai,Pune,13.0827,80.2707,18.5204,73.8567,914.3646912012375,27.946643883911428,low,4.69,1
Chennai,Jaipur,13.0827,80.2707,26.9124,75.7873,1607.0991969543372,33.70369793231884,low,7.78,1
Pune,Bangalore,18.5204,73.8567,12.9716,77.5946,735.2269425849161,26.442700414401823,low,5.19,1
Hyderabad,Kolkata,17.385,78.4867,22.5726,88.3639,1181.8821002123357,42.48617124579901,medium,5.03,1
Kolkata,Pune,22.5726,88.3639,18.5204,73.8567,1575.3760535945123,36.32209366312341,medium,5.74,1
Ahmedabad,Pune,23.0225,72.5714,18.5204,73.8567,518.1260829397874,2.5850341164294006,low,3.04,1
Delhi,Surat,28.7041,77.1025,21.1702,72.8311,941.7119249418649,29.510108806657772,medium,5.0,1
Kolkata,Mumbai,22.5726,88.3639,19.076,72.8777,1654.839116799172,25.213195360219164,high,4.71,1
Ahmedabad,Kolkata,23.0225,72.5714,22.5726,88.3639,1618.8555906737163,8.126589557649362,medium,3.68,0
Mumbai,Bangalore,19.076,72.8777,12.9716,77.5946,845.3183856559485,8.669385028803271,low,3.95,1
Pune,Chennai,18.5204,73.8567,13.0827,80.2707,914.3646912012375,17.841214724997386,high,2.52,1
Hyderabad,Bangalore,17.385,78.4867,12.9716,77.5946,499.9932408970139,45.443769038515,medium,3.72,1
Bangalore,Mumbai,12.9716,77.5946,19.076,72.8777,845.3183856559485,19.23710032218768,high,3.38,1
Hyderabad,Ahmedabad,17.385,78.4867,23.0225,72.5714,879.4982034294342,18.386186652364987,low,5.32,1
Delhi,Hyderabad,28.7041,77.1025,17.385,78.4867,1266.5306032844753,47.38781748874634,low,6.4,1
Jaipur,Chennai,26.9124,75.7873,13.0827,80.2707,1607.0991969543372,49.028961171164575,high,4.87,1
Surat,Jaipur,21.1702,72.8311,26.9124,75.7873,705.4660945971135,28.32039183952104,medium,4.2,1
Ahmedabad,Jaipur,23.0225,72.5714,26.9124,75.7873,540.4679579970888,31.973088888832972,high,3.47,1
Hyderabad,Chennai,17.385,78.4867,13.0827,80.2707,515.2416343776234,29.14785640390982,high,3.92,1
Hyderabad,Delhi,17.385,78.4867,28.7041,77.1025,1266.5306032844753,12.180737970584566,low,5.01,0
Jaipur,Delhi,26.9124,75.7873,28.7041,77.1025,237.5325023947467,5.716469917539236,medium,1.57,0
Chennai,Surat,13.0827,80.2707,21.1702,72.8311,1196.78744215252,5.033430288955132,low,5.09,1
Ahmedabad,Hyderabad,23.0225,72.5714,17.385,78.4867,879.4982034294342,36.34521518393272,low,5.58,1
Hyderabad,Jaipur,17.385,78.4867,26.9124,75.7873,1095.1466068235527,47.68325396937442,high,4.66,1
Mumbai,Jaipur,19.076,72.8777,26.9124,75.7873,920.7423599427211,28.070057026264987,high,3.64,1
Jaipur,Surat,26.9124,75.7873,21.1702,72.8311,705.4660945971135,49.942356876513095,medium,4.24,1
Kolkata,Hyderabad,22.5726,88.3639,17.385,78.4867,1181.8821002123357,28.91273146986148,low,5.48,1
Hyderabad,Pune,17.385,78.4867,18.5204,73.8567,505.75412147804053,48.69938514781093,low,5.24,1
Chennai,Pune,13.0827,80.2707,18.5204,73.8567,914.3646912012375,33.75460946120674,low,6.02,1
Surat,Delhi,21.1702,72.8311,28.7041,77.1025,941.7119249418649,47.532463559993445,medium,5.67,1
Jaipur,Bangalore,26.9124,75.7873,12.9716,77.5946,1561.5360482517535,41.98460609054073,high,4.64,1
Bangalore,Hyderabad,12.9716,77.5946,17.385,78.4867,499.9932408970139,5.041069202468399,medium,2.48,1
Kolkata,Hyderabad,22.5726,88.3639,17.385,78.4867,1181.8821002123357,8.574987721732272,low,5.57,1
Surat,Delhi,21.1702,72.8311,28.7041,77.1025,941.7119249418649,8.289310535829935,low,4.02,0
Bangalore,Ahmedabad,12.9716,77.5946,23.0225,72.5714,1237.044697463011,21.48952725485789,high,4.01,1
Mumbai,Delhi,19.076,72.8777,28.7041,77.1025,1153.2412912502036,19.422171068252318,high,4.13,1
Mumbai,Delhi,19.076,72.8777,28.7041,77.1025,1153.2412912502036,2.374491255201311,low,3.95,0
Mumbai,Ahmedabad,19.076,72.8777,23.0225,72.5714,439.97982267462703,16.612338295593503,medium,3.5,1
Bangalore,Surat,12.9716,77.5946,21.1702,72.8311,1042.544441001257,32.77608478386078,low,5.13,1
Pune,Mumbai,18.5204,73.8567,19.076,72.8777,120.15230196919705,18.153804025166515,low,3.04,1
Surat,Kolkata,21.1702,72.8311,22.5726,88.3639,1609.6773409097977,46.251633919057845,high,5.05,1
Surat,Delhi,21.1702,72.8311,28.7041,77.1025,941.7119249418649,20.656788026800363,medium,4.59,1
Chennai,Surat,13.0827,80.2707,21.1702,72.8311,1196.78744215252,0.31365971602157106,high,1.86,0
Kolkata,Mumbai,22.5726,88.3639,19.076,72.8777,1654.839116799172,17.106756766613856,high,4.12,1
Hyderabad,Delhi,17.385,78.4867,28.7041,77.1025,1266.5306032844753,47.222178563839755,medium,6.05,1
Mumbai,Pune,19.076,72.8777,18.5204,73.8567,120.15230196919705,13.21443230019179,low,1.5,0
Chennai,Kolkata,13.0827,80.2707,22.5726,88.3639,1358.3607154263375,3.209654479954364,low,4.62,0
Hyderabad,Ahmedabad,17.385,78.4867,23.0225,72.5714,879.4982034294342,35.19869621044887,low,5.84,1
Bangalore,Mumbai,12.9716,77.5946,19.076,72.8777,845.3183856559485,16.008038251352506,low,4.24,1
Delhi,Bangalore,28.7041,77.1025,12.9716,77.5946,1750.1147624132104,26.652781024214853,low,7.28,1
Surat,Jaipur,21.1702,72.8311,26.9124,75.7873,705.4660945971135,11.046466446756975,medium,3.36,1
Bangalore,Surat,12.9716,77.5946,21.1702,72.8311,1042.544441001257,14.935299901359402,low,4.28,0
Chennai,Jaipur,13.0827,80.2707,26.9124,75.7873,1607.0991969543372,5.6689996526494,low,6.0,1
Chennai,Kolkata,13.0827,80.2707,22.5726,88.3639,1358.3607154263375,21.138822926317037,low,6.81,1
Pune,Chennai,18.5204,73.8567,13.0827,80.2707,914.3646912012375,3.7269271590308906,medium,3.05,1
Pune,Hyderabad,18.5204,73.8567,17.385,78.4867,505.75412147804053,48.31929274616427,low,5.43,1
Mumbai,Surat,19.076,72.8777,21.1702,72.8311,232.91522940116425,29.13109775710682,low,3.06,1
Kolkata,Surat,22.5726,88.3639,21.1702,72.8311,1609.6773409097977,27.139310158352295,low,7.3,1
Hyderabad,Jaipur,17.385,78.4867,26.9124,75.7873,1095.1466068235527,42.236709060290465,medium,4.56,1
Delhi,Bangalore,28.7041,77.1025,12.9716,77.5946,1750.1147624132104,10.566949899065618,low,7.3,1
Mumbai,Chennai,19.076,72.8777,13.0827,80.2707,1033.0985122877407,49.09769744662057,medium,6.02,1
Surat,Bangalore,21.1702,72.8311,12.9716,77.5946,1042.544441001257,13.952863897770543,medium,3.31,1
Delhi,Surat,28.7041,77.1025,21.1702,72.8311,941.7119249418649,42.51698876416036,medium,4.41,1
Pune,Delhi,18.5204,73.8567,28.7041,77.1025,1179.4824279187978,46.631544138235604,low,7.15,1
Delhi,Mumbai,28.7041,77.1025,19.076,72.8777,1153.2412912502036,11.82296673215425,low,4.52,0
Mumbai,Bangalore,19.076,72.8777,12.9716,77.5946,845.3183856559485,36.31536788511845,medium,4.23,1
Mumbai,Kolkata,19.076,72.8777,22.5726,88.3639,1654.839116799172,24.23565424331754,medium,5.13,1
Delhi,Kolkata,28.7041,77.1025,22.5726,88.3639,1317.7536030396723,44.83584079713184,high,4.18,1
Delhi,Pune,28.7041,77.1025,18.5204,73.8567,1179.4824279187978,6.524253850445528,low,4.72,0
Bangalore,Pune,12.9716,77.5946,18.5204,73.8567,735.2269425849161,9.291406830195484,low,3.38,0
Bangalore,Hyderabad,12.9716,77.5946,17.385,78.4867,499.9932408970139,9.420187601139896,medium,3.28,1
Delhi,Pune,28.7041,77.1025,18.5204,73.8567,1179.4824279187978,48.47164671872069,low,6.83,1
Bangalore,Surat,12.9716,77.5946,21.1702,72.8311,1042.544441001257,46.6220535689695,medium,4.78,1
Chennai,Ahmedabad,13.0827,80.2707,23.0225,72.5714,1371.808916123536,3.326810638143476,medium,3.31,0
Surat,Pune,21.1702,72.8311,18.5204,73.8567,313.5586084722392,28.285770600635864,medium,3.1,1
Bangalore,Pune,12.9716,77.5946,18.5204,73.8567,735.2269425849161,41.20814504182951,medium,3.88,1
Pune,Surat,18.5204,73.8567,21.1702,72.8311,313.5586084722392,48.56381761904302,medium,3.98,1
Ahmedabad,Jaipur,23.0225,72.5714,26.9124,75.7873,540.4679579970888,32.45637847670204,medium,4.35,1
Chennai,Hyderabad,13.0827,80.2707,17.385,78.4867,515.2416343776234,27.097411424234295,high,3.79,1
Hyderabad,Chennai,17.385,78.4867,13.0827,80.2707,515.2416343776234,15.35739840846087,low,2.98,1
Hyderabad,Mumbai,17.385,78.4867,19.076,72.8777,621.4628500760243,25.054607555533437,low,3.78,1
Kolkata,Jaipur,22.5726,88.3639,26.9124,75.7873,1357.7741901445263,44.39069063687103,medium,6.0,1
Pune,Jaipur,18.5204,73.8567,26.9124,75.7873,953.8706763236075,46.39283533188889,low,5.96,1
Chennai,Bangalore,13.0827,80.2707,12.9716,77.5946,290.1720249530612,12.350540370270844,medium,2.85,1
Surat,Kolkata,21.1702,72.8311,22.5726,88.3639,1609.6773409097977,32.629082651761465,low,6.88,1
Jaipur,Surat,26.9124,75.7873,21.1702,72.8311,705.4660945971135,39.04393803156775,high,3.65,1
Delhi,Jaipur,28.7041,77.1025,26.9124,75.7873,237.5325023947467,2.3129084114846976,low,2.29,1
Jaipur,Surat,26.9124,75.7873,21.1702,72.8311,705.4660945971135,21.870839028755345,medium,3.07,1
Hyderabad,Delhi,17.385,78.4867,28.7041,77.1025,1266.5306032844753,33.381779524455496,low,7.09,1
Ahmedabad,Hyderabad,23.0225,72.5714,17.385,78.4867,879.4982034294342,5.2097907365486575,low,4.22,1
Ahmedabad,Surat,23.0225,72.5714,21.1702,72.8311,207.69677867075882,39.57239086288639,medium,3.17,1
Jaipur,Ahmedabad,26.9124,75.7873,23.0225,72.5714,540.4679579970888,20.363206989114964,high,2.13,1
Surat,Chennai,21.1702,72.8311,13.0827,80.2707,1196.78744215252,0.2301124232924234,medium,3.39,0
Jaipur,Hyderabad,26.9124,75.7873,17.385,78.4867,1095.1466068235527,39.31475614962366,medium,5.58,1
Jaipur,Pune,26.9124,75.7873,18.5204,73.8567,953.8706763236075,44.97703651001831,high,4.69,1
Ahmedabad,Mumbai,23.0225,72.5714,19.076,72.8777,439.97982267462703,4.282040831009496,low,3.04,1
Chennai,Mumbai,13.0827,80.2707,19.076,72.8777,1033.0985122877407,15.499523313608286,medium,3.27,1
Ahmedabad,Delhi,23.0225,72.5714,28.7041,77.1025,777.4082807469657,3.2849191320147084,low,3.17,0
Mumbai,Hyderabad,19.076,72.8777,17.385,78.4867,621.4628500760243,27.594363300361543,medium,3.47,1
Pune,Hyderabad,18.5204,73.8567,17.385,78.4867,505.75412147804053,34.375190226544206,low,4.47,1
Delhi,Mumbai,28.7041,77.1025,19.076,72.8777,1153.2412912502036,44.1523087634818,low,7.17,1
Ahmedabad,Hyderabad,23.0225,72.5714,17.385,78.4867,879.4982034294342,1.9550468736773345,low,4.42,1
Delhi,Jaipur,28.7041,77.1025,26.9124,75.7873,237.5325023947467,3.975526502739842,high,2.26,1
Bangalore,Chennai,12.9716,77.5946,13.0827,80.2707,290.1720249530612,46.680292318183135,low,4.89,1
Hyderabad,Delhi,17.385,78.4867,28.7041,77.1025,1266.5306032844753,39.865887130557226,low,7.17,1
Pune,Chennai,18.5204,73.8567,13.0827,80.2707,914.3646912012375,10.2735292968178,high,2.38,0
Ahmedabad,Kolkata,23.0225,72.5714,22.5726,88.3639,1618.8555906737163,10.194168299439644,low,6.24,1
Chennai,Jaipur,13.0827,80.2707,26.9124,75.7873,1607.0991969543372,19.75725563444773,medium,4.48,1
Pune,Chennai,18.5204,73.8567,13.0827,80.2707,914.3646912012375,0.502108615887205,medium,2.99,0
Delhi,Chennai,28.7041,77.1025,13.0827,80.2707,1767.651411147008,32.41436895912182,low,7.41,1
Delhi,Surat,28.7041,77.1025,21.1702,72.8311,941.7119249418649,35.283488416371206,medium,4.62,1
Mumbai,Pune,19.076,72.8777,18.5204,73.8567,120.15230196919705,29.781672664579787,low,2.42,1
Ahmedabad,Pune,23.0225,72.5714,18.5204,73.8567,518.1260829397874,29.09800775645987,medium,4.08,1
Pune,Delhi,18.5204,73.8567,28.7041,77.1025,1179.4824279187978,22.17929925697657,low,5.78,1
Pune,Kolkata,18.5204,73.8567,22.5726,88.3639,1575.3760535945123,19.411253056790013,medium,4.38,1
Hyderabad,Delhi,17.385,78.4867,28.7041,77.1025,1266.5306032844753,21.505602037803612,high,3.94,1
Bangalore,Delhi,12.9716,77.5946,28.7041,77.1025,1750.1147624132104,43.27095180509143,medium,5.75,1
Bangalore,Kolkata,12.9716,77.5946,22.5726,88.3639,1560.6966232595826,24.926248521626942,high,4.04,1
Delhi,Jaipur,28.7041,77.1025,26.9124,75.7873,237.5325023947467,22.327140396772908,medium,2.58,1
Chennai,Delhi,13.0827,80.2707,28.7041,77.1025,1767.651411147008,40.76186404677577,high,5.43,1
Surat,Kolkata,21.1702,72.8311,22.5726,88.3639,1609.6773409097977,25.33272057991047,low,7.21,1
Delhi,Bangalore,28.7041,77.1025,12.9716,77.5946,1750.1147624132104,46.51401361404101,medium,6.22,1
Chennai,Delhi,13.0827,80.2707,28.7041,77.1025,1767.651411147008,42.74634672025088,low,7.79,1
Kolkata,Jaipur,22.5726,88.3639,26.9124,75.7873,1357.7741901445263,27.528516483284186,low,7.04,1
Jaipur,Hyderabad,26.9124,75.7873,17.385,78.4867,1095.1466068235527,20.62617781918687,low,4.77,1
Jaipur,Pune,26.9124,75.7873,18.5204,73.8567,953.8706763236075,35.091384605184196,low,6.22,1
Bangalore,Jaipur,12.9716,77.5946,26.9124,75.7873,1561.5360482517535,20.27270948175114,low,6.31,1
Kolkata,Ahmedabad,22.5726,88.3639,23.0225,72.5714,1618.8555906737163,43.25371005613452,low,7.73,1
Kolkata,Delhi,22.5726,88.3639,28.7041,77.1025,1317.7536030396723,2.331042700289336,low,4.36,0
Bangalore,Mumbai,12.9716,77.5946,19.076,72.8777,845.3183856559485,33.119861552397154,high,4.11,1
Kolkata,Mumbai,22.5726,88.3639,19.076,72.8777,1654.839116799172,42.982075215165786,low,7.77,1
Mumbai,Bangalore,19.076,72.8777,12.9716,77.5946,845.3183856559485,36.44522900656246,high,3.28,1
Ahmedabad,Bangalore,23.0225,72.5714,12.9716,77.5946,1237.044697463011,4.6358551835799355,medium,2.89,0
Ahmedabad,Kolkata,23.0225,72.5714,22.5726,88.3639,1618.8555906737163,15.875919519738593,low,7.01,1
Mumbai,Bangalore,19.076,72.8777,12.9716,77.5946,845.3183856559485,11.59270230195329,low,4.84,1
Jaipur,Bangalore,26.9124,75.7873,12.9716,77.5946,1561.5360482517535,30.652034913620824,low,7.35,1
Surat,Bangalore,21.1702,72.8311,12.9716,77.5946,1042.544441001257,49.75907393646448,low,6.84,1
